Format Version,1.23,Take Name,Take 2022-04-21 07.56.13 AM_007,Take Notes,,Capture Frame Rate,30.000000,Export Frame Rate,30.000000,Capture Start Time,2022-04-21 12.33.40.997 DU.,Total Frames in Take,4853,Total Exported Frames,4853,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker
,Name,Unlabeled 1258,Unlabeled 1258,Unlabeled 1258
,ID,"C47B0","C47B0","C47B0"
,,Position,Position,Position
Frame,Time (Seconds),X,Y,Z
3575,119.166667,2251.089355,877.130066,-997.575134
3576,119.200000,2238.571777,877.573853,-998.322632
3577,119.233333,2225.883057,877.891907,-998.851501
3578,119.266667,2212.994385,878.208313,-999.355957
3579,119.300000,2200.087158,878.506226,-999.690735
3580,119.333333,2187.181641,878.775879,-1000.047058
3581,119.366667,2174.055176,878.934753,-1000.186462
3582,119.400000,2161.069824,879.111511,-1000.280518
3583,119.433333,2147.788086,879.220215,-1000.336914
3584,119.466667,2134.578125,879.296082,-1000.180115
3585,119.500000,2121.274902,879.391296,-1000.131348
3586,119.533333,2107.932617,879.615173,-999.673218
3587,119.566667,2094.492432,879.585144,-999.715332
3588,119.600000,2081.050293,879.595459,-999.332031
3589,119.633333,2067.460449,879.698364,-998.993164
3590,119.666667,2053.937500,879.733826,-998.342224
3591,119.700000,2040.285156,879.638977,-997.951294
3592,119.733333,2026.475464,879.607544,-997.268188
3593,119.766667,2012.937256,879.727051,-996.428223
3594,119.800000,1999.177979,879.666626,-996.009155
3595,119.833333,1985.358154,879.744202,-995.332886
3596,119.866667,1971.563843,879.730652,-994.485535
3597,119.900000,1957.836914,879.890686,-993.619446
3598,119.933333,1944.104492,880.067322,-992.660461
3599,119.966667,1930.349487,880.011230,-991.800049
3600,120.000000,1916.614136,880.107666,-990.747192
3601,120.033333,1902.641724,880.106018,-989.694031
3602,120.066667,1888.985229,879.981201,-988.695374
3603,120.100000,1875.134033,879.958069,-987.724792
3604,120.133333,1861.392700,879.732910,-986.971619
3605,120.166667,1847.634888,879.584167,-985.911011
3606,120.200000,1833.939575,879.445984,-984.694031
3607,120.233333,1820.167969,879.411377,-983.441223
3608,120.266667,1806.617432,879.193481,-982.282288
3609,120.300000,1792.868164,878.979431,-981.144165
3610,120.333333,1779.146484,878.664124,-980.080933
3611,120.366667,1765.541504,878.395691,-978.939209
3612,120.400000,1751.948730,878.114685,-977.831543
3613,120.433333,1738.200073,877.814758,-976.619507
3614,120.466667,1724.619385,877.451416,-975.444275
3615,120.500000,1710.956177,877.182861,-974.682678
3616,120.533333,1697.309326,876.895996,-973.073853
3617,120.566667,1683.924683,876.587219,-972.468811
3618,120.600000,1670.144775,876.236572,-971.270874
3619,120.633333,1656.564575,875.876404,-970.346497
3620,120.666667,1643.178467,875.528748,-969.140015
3621,120.700000,1629.594116,875.113037,-968.123352
3622,120.733333,1616.013794,874.661621,-967.039063
3623,120.766667,1602.586426,874.173035,-965.997925
3624,120.800000,1589.120483,873.733276,-965.169678
3625,120.833333,1575.656128,873.346497,-964.080811
3626,120.866667,1562.156128,872.937744,-963.209229
3627,120.900000,1548.865479,872.579285,-962.415527
3628,120.933333,1535.513916,872.257507,-961.696716
3629,120.966667,1522.040039,871.967346,-961.007935
3630,121.000000,1508.683594,871.736328,-960.167542
3631,121.033333,1495.457397,871.505798,-959.487976
3632,121.066667,1482.212769,871.405701,-958.756775
3633,121.100000,1468.880981,871.437622,-958.132141
3634,121.133333,1455.626221,871.424805,-957.427246
3635,121.166667,1442.237549,871.309082,-956.907837
3636,121.200000,1429.103394,871.625671,-956.103577
3637,121.233333,1415.902710,871.804260,-955.296265
3638,121.266667,1402.702271,872.141602,-954.403442
3639,121.300000,1389.234741,872.497192,-953.329224
3640,121.333333,1376.012695,872.821411,-952.343079
3641,121.366667,1362.857056,873.178711,-951.079163
3642,121.400000,1349.711914,873.854980,-949.725952
3643,121.433333,1336.305176,874.283386,-948.484741
3644,121.466667,1323.261353,874.897156,-947.089905
3645,121.500000,1310.651367,875.628967,-945.447815
3646,121.533333,1297.932251,876.379517,-943.831421
3647,121.566667,1285.374268,877.012146,-942.192444
3648,121.600000,1273.106201,877.830322,-940.387817
3649,121.633333,1261.187012,878.437500,-938.474792
3650,121.666667,1249.366821,879.011230,-936.621094
3651,121.700000,1238.011230,879.714722,-934.692566
3652,121.733333,1227.065552,880.224365,-932.846680
3653,121.766667,1216.401367,880.517395,-931.082886
3654,121.800000,1206.318237,880.836670,-929.244141
3655,121.833333,1196.492798,881.015747,-927.318909
3656,121.866667,1186.984985,881.008118,-925.586487
3657,121.900000,1177.810791,880.917603,-923.904846
3658,121.933333,1169.166748,880.579651,-922.296448
3659,121.966667,1160.637451,880.177979,-921.044495
3660,122.000000,1152.560059,879.777466,-919.937195
3661,122.033333,1144.811768,879.048767,-918.751587
3662,122.066667,1137.335693,878.336731,-917.917542
3663,122.100000,1130.195557,877.627869,-917.184814
3664,122.133333,1123.218628,876.700684,-916.341309
3665,122.166667,1116.579712,875.852051,-915.739807
3666,122.200000,1110.096191,875.080505,-915.218262
3667,122.233333,1104.033936,874.332153,-914.809204
3668,122.266667,1098.672607,873.384705,-914.487854
3669,122.300000,1094.282227,872.582031,-914.160950
3670,122.333333,1090.340698,871.771301,-913.904419
3671,122.366667,1086.208496,870.831238,-913.727112
3672,122.400000,1082.579712,869.984375,-913.300781
3673,122.433333,1079.585083,869.133667,-912.981018
3674,122.466667,1077.265137,868.202820,-912.816956
3675,122.500000,1075.368530,866.869934,-912.821228
3676,122.533333,1074.145386,865.413391,-912.820862
3677,122.566667,1073.078613,863.529724,-912.560364
3678,122.600000,1072.248413,861.274658,-912.561584
3679,122.633333,1071.686035,858.271912,-912.620178
3680,122.666667,1071.463501,854.780762,-912.706116
3681,122.700000,1071.476807,850.622681,-912.787415
3682,122.733333,1071.487427,845.560181,-913.120850
3683,122.766667,1071.666992,839.759277,-913.460815
3684,122.800000,1071.794800,833.085815,-913.790710
3685,122.833333,1071.991333,825.477600,-914.018066
3686,122.866667,1072.423584,816.748352,-914.484619
3687,122.900000,1072.893921,807.006226,-914.913574
3688,122.933333,1073.398193,796.237305,-915.548340
3689,122.966667,1073.887573,784.392029,-916.240723
3690,123.000000,1074.611938,771.637146,-916.720215
3691,123.033333,1075.304443,758.172913,-917.429688
3692,123.066667,1075.859619,743.849670,-918.082581
3693,123.100000,1076.322510,728.954712,-918.811768
3694,123.133333,1076.899048,713.413452,-919.676453
3695,123.166667,1077.629883,697.477356,-920.416687
3696,123.200000,1078.359131,680.870422,-921.317139
3697,123.233333,1079.058472,663.773438,-922.079712
3698,123.266667,1079.698120,646.609009,-922.692810
3699,123.300000,1080.462524,628.897827,-923.379028
3700,123.333333,1080.944458,611.143738,-923.973328
3701,123.366667,1081.379639,593.182556,-924.770386
3702,123.400000,1081.917358,575.016663,-925.283630
3703,123.433333,1082.428223,556.647339,-925.637878
3704,123.466667,1082.747925,538.432922,-925.901611
3705,123.500000,1083.172607,520.170288,-926.169861
3706,123.533333,1083.447754,502.052002,-926.363159
3707,123.566667,1083.591309,483.884338,-926.583008
3708,123.600000,1083.640259,465.824554,-926.496582
3709,123.633333,1083.504761,447.892212,-926.326233
3710,123.666667,1083.801758,430.139099,-926.138672
3711,123.700000,1083.616577,412.400421,-925.818054
3712,123.733333,1083.391724,394.868500,-925.496582
3713,123.766667,1082.978882,377.552429,-925.103210
3714,123.800000,1082.827271,360.384705,-924.706543
3715,123.833333,1082.504883,343.183044,-924.315430
3716,123.866667,1082.252686,326.371552,-923.875427
3717,123.900000,1081.705322,309.503998,-923.491943
3718,123.933333,1081.336426,292.852325,-923.084229
3719,123.966667,1080.848877,276.143982,-922.527771
3720,124.000000,1080.408325,259.803650,-922.064209
3721,124.033333,1079.900269,243.396500,-921.514404
3722,124.066667,1079.473633,227.429214,-921.317749
3723,124.100000,1078.770142,211.276199,-920.950317
3724,124.133333,1078.268921,195.438324,-920.649597
3725,124.166667,1077.659180,179.701981,-920.221069
3726,124.200000,1076.777344,164.243378,-920.062622
3727,124.233333,1076.153198,149.332764,-919.745422
3728,124.266667,1075.183105,134.795502,-919.354919
3729,124.300000,1074.450317,121.040573,-919.080139
3730,124.333333,1073.244629,107.848808,-919.012024
3731,124.366667,1072.491821,95.428398,-918.792358
3732,124.400000,1071.709351,83.641624,-918.857666
3733,124.433333,1070.568604,72.444939,-918.836426
3734,124.466667,1069.410400,62.064587,-919.145630
3735,124.500000,1067.761963,57.124138,-919.663086
3736,124.533333,1065.683472,60.352749,-919.852356
3737,124.566667,1064.087646,62.879959,-920.478699
3738,124.600000,1062.716187,63.452206,-921.383484
3739,124.633333,1060.869873,61.651749,-922.072510
3740,124.666667,1059.304810,58.294502,-922.454102
3741,124.700000,1057.144287,56.739716,-923.822937
3742,124.733333,1056.747314,57.411530,-923.760925
3743,124.766667,1056.057495,56.844673,-923.548035
3744,124.800000,1055.397949,56.615067,-923.700500
3745,124.833333,1054.870728,56.476189,-923.961548
3746,124.866667,1054.907837,56.427002,-924.066406
3747,124.900000,1054.775513,56.453453,-924.075500
3748,124.933333,1054.587158,56.481598,-924.181152
3749,124.966667,1054.448364,56.488819,-924.338318
3750,125.000000,1054.379883,56.471241,-924.281433
3751,125.033333,1054.321899,56.468956,-924.338257
3752,125.066667,1054.284790,56.481121,-924.340759
3753,125.100000,1054.316162,56.456738,-924.395874
3754,125.133333,1054.274658,56.488079,-924.410156
3755,125.166667,1054.296631,56.490391,-924.372742
3756,125.200000,1054.299683,56.450775,-924.384827
3757,125.233333,1054.338135,56.444836,-924.366272
3758,125.266667,1054.298340,56.446835,-924.406433
3759,125.300000,1054.284302,56.447834,-924.372498
3760,125.333333,1054.356934,56.470001,-924.376282
3761,125.366667,1054.352417,56.451878,-924.406494
3762,125.400000,1054.355225,56.446518,-924.370483
3763,125.433333,1054.354980,56.446686,-924.366760
3764,125.466667,1054.365234,56.466202,-924.395020
3765,125.500000,1054.354126,56.461582,-924.338806
3766,125.533333,1054.349487,56.458054,-924.348022
3767,125.566667,1054.359985,56.447639,-924.367188
3768,125.600000,1054.373291,56.441727,-924.333435
3769,125.633333,1054.360718,56.462429,-924.354065
3770,125.666667,1054.349976,56.459209,-924.383850
3771,125.700000,1054.349121,56.459347,-924.349792
3772,125.733333,1054.338623,56.409344,-924.385864
3773,125.766667,1054.322388,56.418762,-924.348572
3774,125.800000,1054.320068,56.380325,-924.356201
3775,125.833333,1054.246216,56.299786,-924.320129
3776,125.866667,1054.273926,56.345509,-924.333130
3777,125.900000,1054.306274,56.381371,-924.388123
3778,125.933333,1054.288818,56.322422,-924.366150
3779,125.966667,1054.298828,56.371067,-924.351868
3780,126.000000,1054.302734,56.363285,-924.342957
3781,126.033333,1054.276367,56.347466,-924.339050
3782,126.066667,1054.327393,56.371296,-924.328613
3783,126.100000,1054.285034,56.355446,-924.344971
3784,126.133333,1054.274414,56.305496,-924.339966
3785,126.166667,1054.302246,56.366863,-924.354126
3786,126.200000,1054.267578,56.374420,-924.340027
3787,126.233333,1054.259521,56.317379,-924.329346
3788,126.266667,1054.300781,56.377190,-924.348450
3789,126.300000,1054.292236,56.329391,-924.340088
3790,126.333333,1054.271729,56.323967,-924.356628
3791,126.366667,1054.295654,56.359756,-924.353394
3792,126.400000,1054.284668,56.340954,-924.340881
3793,126.433333,1054.292114,56.347404,-924.328613
3794,126.466667,1054.312622,56.378685,-924.358093
3795,126.500000,1054.278931,56.325069,-924.355774
3796,126.533333,1054.288818,56.319820,-924.341614
3797,126.566667,1054.299194,56.356102,-924.359985
3798,126.600000,1054.295776,56.352097,-924.340759
3799,126.633333,1054.286865,56.367073,-924.300659
3800,126.666667,1054.278931,56.342251,-924.347412
3801,126.700000,1054.284790,56.367046,-924.346863
3802,126.733333,1054.281128,56.362785,-924.368835
3803,126.766667,1054.280640,56.359795,-924.366150
3804,126.800000,1054.285034,56.373966,-924.377808
3805,126.833333,1054.287598,56.356350,-924.346375
3806,126.866667,1054.261353,56.330616,-924.364075
3807,126.900000,1054.286865,56.358593,-924.356873
3808,126.933333,1054.288330,56.349213,-924.374878
3809,126.966667,1054.291626,56.362431,-924.373596
3810,127.000000,1054.303711,56.350044,-924.365967
3811,127.033333,1054.286987,56.369076,-924.364868
3812,127.066667,1054.286255,56.337399,-924.358398
3813,127.100000,1054.270874,56.338634,-924.355835
3814,127.133333,1054.284546,56.343647,-924.350220
3815,127.166667,1054.294434,56.358593,-924.344727
3816,127.200000,1054.320801,56.383102,-924.350281
3817,127.233333,1054.302856,56.342060,-924.359375
3818,127.266667,1054.275513,56.367268,-924.378296
3819,127.300000,1054.302490,56.368065,-924.374817
3820,127.333333,1054.304932,56.374294,-924.382507
3821,127.366667,1054.303467,56.366966,-924.357361
3822,127.400000,1054.299927,56.376060,-924.355713
3823,127.433333,1054.282471,56.347275,-924.356995
3824,127.466667,1054.294189,56.371387,-924.345947
3825,127.500000,1054.295044,56.369686,-924.365540
3826,127.533333,1054.307739,56.363155,-924.383911
3827,127.566667,1054.294312,56.359806,-924.386658
3828,127.600000,1054.288208,56.370457,-924.370178
3829,127.633333,1054.308594,56.358814,-924.376465
3830,127.666667,1054.317261,56.380596,-924.360352
3831,127.700000,1054.303467,56.380791,-924.338196
3832,127.733333,1054.320923,56.357395,-924.368958
3833,127.766667,1054.291992,56.373222,-924.366943
3834,127.800000,1054.303345,56.359936,-924.362854
3835,127.833333,1054.296997,56.359676,-924.373535
3836,127.866667,1054.295410,56.355312,-924.376648
3837,127.900000,1054.298218,56.340248,-924.361694
3838,127.933333,1054.290771,56.355465,-924.385681
3839,127.966667,1054.305786,56.350922,-924.346497
3840,128.000000,1054.303467,56.363560,-924.385986
3841,128.033333,1054.290039,56.355247,-924.360291
3842,128.066667,1054.323975,56.391060,-924.348267
3843,128.100000,1054.296509,56.398453,-924.370422
3844,128.133333,1054.294434,56.390560,-924.339478
3845,128.166667,1054.254761,56.405331,-924.356934
3846,128.200000,1054.233276,56.398903,-924.337952
3847,128.233333,1054.311035,56.392746,-924.308655
3848,128.266667,1054.317505,56.408924,-924.340576
3849,128.300000,1054.255615,56.404755,-924.371155
3850,128.333333,1054.147217,56.455040,-924.544800
3851,128.366667,1054.133179,56.432442,-924.648193
3852,128.400000,1054.129028,56.495239,-924.793396
3853,128.433333,1054.017944,56.500607,-925.018860
3854,128.466667,1054.183838,56.981117,-925.042480
3855,128.500000,1054.269287,58.011227,-925.035461
3856,128.533333,1054.708252,60.068287,-924.884399
3857,128.566667,1054.863525,63.368969,-924.730408
3858,128.600000,1055.424072,68.149063,-923.991821
3859,128.633333,1055.832642,74.869675,-923.261414
3860,128.666667,1056.361694,84.418518,-922.613953
3861,128.700000,1056.984009,97.549728,-921.606262
3862,128.733333,1057.978638,113.883598,-920.565002
3863,128.766667,1058.594727,132.640488,-919.321960
3864,128.800000,1059.463867,153.640106,-917.980042
3865,128.833333,1060.385254,176.492706,-916.854980
3866,128.866667,1061.031006,200.882660,-915.679993
3867,128.900000,1061.541626,226.362885,-914.637268
3868,128.933333,1062.106079,252.791519,-913.684265
3869,128.966667,1062.604004,279.792938,-912.824951
3870,129.000000,1062.950317,307.479065,-912.058777
3871,129.033333,1063.282593,335.622772,-911.481018
3872,129.066667,1063.640747,364.229767,-910.801208
3873,129.100000,1063.683350,392.925903,-910.364990
3874,129.133333,1063.789307,421.771912,-909.880493
3875,129.166667,1063.990479,450.721680,-909.438660
3876,129.200000,1063.995117,479.593445,-908.928833
3877,129.233333,1064.069092,508.299591,-908.618713
3878,129.266667,1064.257324,536.295105,-908.287720
3879,129.300000,1064.298584,564.028809,-907.996704
3880,129.333333,1064.551147,591.293213,-907.689819
3881,129.366667,1064.676514,617.707520,-907.567139
3882,129.400000,1064.962402,643.452271,-907.285583
3883,129.433333,1065.462280,668.418701,-907.082397
3884,129.466667,1065.684570,692.356750,-906.736694
3885,129.500000,1065.904663,715.361084,-906.284973
3886,129.533333,1066.418335,737.373413,-905.888611
3887,129.566667,1066.641602,758.327209,-905.441589
3888,129.600000,1067.223389,778.262085,-904.948364
3889,129.633333,1067.559082,796.990967,-904.482178
3890,129.666667,1068.118042,814.788818,-903.989075
3891,129.700000,1068.534180,831.285828,-903.456909
3892,129.733333,1069.130371,846.864624,-902.928040
3893,129.766667,1069.510864,861.201233,-902.300110
3894,129.800000,1070.046387,874.503662,-901.717712
3895,129.833333,1070.706787,886.931274,-901.360657
3896,129.866667,1071.342529,898.184814,-901.000305
3897,129.900000,1072.074463,908.528076,-900.670410
3898,129.933333,1072.827759,917.894348,-900.603821
3899,129.966667,1073.656128,926.423889,-900.514954
3900,130.000000,1074.475098,934.286621,-900.424011
3901,130.033333,1075.408447,941.287170,-900.421753
3902,130.066667,1076.362061,947.426697,-900.381775
3903,130.100000,1077.397583,953.140503,-900.427429
3904,130.133333,1078.398926,958.037659,-900.499023
3905,130.166667,1079.334106,962.469421,-900.587524
3906,130.200000,1080.481934,966.321533,-900.505798
3907,130.233333,1081.727539,969.771301,-900.440552
3908,130.266667,1082.719849,972.550903,-900.583862
3909,130.300000,1083.778442,974.999634,-900.789490
3910,130.333333,1084.915039,977.122803,-900.828674
3911,130.366667,1086.133667,978.681274,-900.894836
3912,130.400000,1087.200562,979.795227,-900.978088
3913,130.433333,1088.332397,980.692749,-900.995728
3914,130.466667,1089.386475,981.241089,-901.007141
3915,130.500000,1090.377808,981.437439,-901.060791
3916,130.533333,1091.487305,981.438171,-901.171997
3917,130.566667,1092.526001,981.119263,-901.116516
3918,130.600000,1093.333740,980.735718,-901.074097
3919,130.633333,1094.126587,980.123596,-900.961609
3920,130.666667,1094.932983,979.376404,-900.757385
3921,130.700000,1095.711304,978.498413,-900.509521
3922,130.733333,1096.433594,977.649658,-900.141479
3923,130.766667,1097.240601,976.438660,-899.861450
3924,130.800000,1097.762817,975.046326,-899.387390
3925,130.833333,1098.119385,973.672913,-899.035400
3926,130.866667,1098.700562,972.110229,-898.812622
3927,130.900000,1099.014282,970.607910,-898.486755
3928,130.933333,1099.149780,968.907837,-898.225037
3929,130.966667,1099.433228,966.992798,-898.215454
3930,131.000000,1099.475098,965.165710,-898.342407
3931,131.033333,1099.502808,963.171936,-898.341309
3932,131.066667,1099.335571,961.031860,-898.532959
3933,131.100000,1099.160645,958.995850,-898.955139
3934,131.133333,1098.752441,956.794983,-899.191223
3935,131.166667,1098.339233,954.550659,-899.649780
3936,131.200000,1097.908447,952.312500,-900.039795
3937,131.233333,1097.164307,950.067932,-900.581482
3938,131.266667,1096.373657,947.756897,-900.942566
3939,131.300000,1095.588135,945.479248,-901.488342
3940,131.333333,1094.693726,943.231140,-901.925110
3941,131.366667,1093.619019,940.994507,-902.270874
3942,131.400000,1092.542847,938.927124,-902.656555
3943,131.433333,1091.290405,936.746521,-902.861755
3944,131.466667,1090.139282,934.727966,-903.031494
3945,131.500000,1088.992554,932.743713,-903.231384
3946,131.533333,1087.452515,930.738953,-903.299622
3947,131.566667,1086.164429,928.908508,-903.207947
3948,131.600000,1084.911865,927.055908,-903.060913
3949,131.633333,1083.319824,925.024048,-902.850159
3950,131.666667,1082.017944,923.295105,-902.474487
3951,131.700000,1080.664795,921.533752,-901.908447
3952,131.733333,1079.294678,919.745361,-901.462036
3953,131.766667,1077.826172,918.042175,-900.898132
3954,131.800000,1076.424194,916.314331,-900.353577
3955,131.833333,1075.256104,914.539673,-899.662842
3956,131.866667,1073.940308,912.914246,-899.132263
3957,131.900000,1072.617920,911.020081,-898.694092
3958,131.933333,1071.489868,909.250305,-898.098083
3959,131.966667,1070.358276,907.586975,-897.567017
3960,132.000000,1069.160400,905.797729,-897.060852
3961,132.033333,1068.002930,903.997131,-896.753418
3962,132.066667,1066.919678,902.316895,-896.509583
3963,132.100000,1065.864868,900.680847,-896.252014
3964,132.133333,1064.841675,899.070374,-896.040039
3965,132.166667,1063.715210,897.492371,-895.992371
3966,132.200000,1062.623291,896.039612,-895.960632
3967,132.233333,1061.803833,894.529358,-895.840393
3968,132.266667,1060.951416,892.900085,-895.867493
3969,132.300000,1060.313110,891.171021,-896.043762
3970,132.333333,1059.596191,889.373230,-896.030701
3971,132.366667,1058.896729,887.436890,-896.166748
3972,132.400000,1058.272095,885.447388,-896.439209
3973,132.433333,1057.858154,883.504761,-896.726868
3974,132.466667,1057.355225,881.245361,-897.214050
3975,132.500000,1056.984985,879.212463,-897.582520
3976,132.533333,1056.794312,877.042786,-898.229675
3977,132.566667,1056.798340,874.708435,-898.890686
3978,132.600000,1056.876465,872.450989,-899.357422
3979,132.633333,1056.746460,870.009338,-900.157288
3980,132.666667,1056.959351,867.540649,-900.716919
3981,132.700000,1057.104126,865.136536,-901.360962
3982,132.733333,1057.342407,862.733337,-901.980469
3983,132.766667,1057.642700,860.282593,-902.828918
3984,132.800000,1058.163818,857.822083,-903.612061
3985,132.833333,1058.693726,855.314758,-904.488098
3986,132.866667,1059.196411,852.921936,-905.227234
3987,132.900000,1060.020020,850.334106,-906.094910
3988,132.933333,1060.715210,847.809082,-906.841797
3989,132.966667,1061.386353,845.408386,-907.545166
3990,133.000000,1062.233032,842.868652,-908.161255
3991,133.033333,1063.235352,840.677795,-908.999084
3992,133.066667,1064.365845,838.110107,-909.831787
3993,133.100000,1065.346436,835.880981,-910.638611
3994,133.133333,1066.414429,833.611389,-911.586548
3995,133.166667,1067.432739,831.443909,-912.396973
3996,133.200000,1068.433228,829.417542,-913.233704
3997,133.233333,1069.558472,827.248169,-914.020081
3998,133.266667,1070.739990,825.470032,-914.771362
3999,133.300000,1071.794434,823.506287,-915.681274
4000,133.333333,1072.912842,821.645630,-916.328796
4001,133.366667,1073.907227,819.982788,-916.874451
4002,133.400000,1074.916382,818.367798,-917.722900
4003,133.433333,1075.723999,816.860168,-918.313049
4004,133.466667,1076.731689,815.273132,-918.903015
4005,133.500000,1077.654175,813.929199,-919.491455
4006,133.533333,1078.484619,812.607056,-920.185547
4007,133.566667,1079.417480,811.331482,-920.625732
4008,133.600000,1080.117676,810.143066,-921.155762
4009,133.633333,1080.723145,809.031860,-921.629456
4010,133.666667,1081.453247,807.780457,-922.199707
4011,133.700000,1082.050781,806.666809,-922.745361
4012,133.733333,1082.647095,805.653320,-923.100281
4013,133.766667,1083.120972,804.721069,-923.356750
4014,133.800000,1083.530884,803.778320,-923.638000
4015,133.833333,1083.987061,802.753845,-924.002075
4016,133.866667,1084.269531,801.990723,-924.293030
4017,133.900000,1084.526855,801.219360,-924.625427
4018,133.933333,1084.843994,800.441772,-924.934082
4019,133.966667,1085.125000,799.666748,-925.288635
4020,134.000000,1085.323730,798.896362,-925.634644
4021,134.033333,1085.435425,798.202087,-925.843506
4022,134.066667,1085.494873,797.570801,-926.146790
4023,134.100000,1085.504395,796.988159,-926.553467
4024,134.133333,1085.520264,796.473328,-926.987915
4025,134.166667,1085.420166,796.005432,-927.458008
4026,134.200000,1085.275269,795.535645,-927.997620
4027,134.233333,1085.072998,795.113831,-928.574524
4028,134.266667,1084.903564,794.741638,-929.073303
4029,134.300000,1084.686768,794.346008,-929.508423
4030,134.333333,1084.374268,794.013489,-929.989258
4031,134.366667,1084.081055,793.797180,-930.430725
4032,134.400000,1083.791992,793.603149,-930.886597
4033,134.433333,1083.474609,793.551086,-931.414001
4034,134.466667,1083.059448,793.540283,-931.915771
4035,134.500000,1082.608887,793.636536,-932.436523
4036,134.533333,1082.276489,793.757141,-932.878723
4037,134.566667,1081.978271,793.962402,-933.289246
4038,134.600000,1081.746216,794.178223,-933.737549
4039,134.633333,1081.606934,794.467529,-934.260559
4040,134.666667,1081.526489,794.695068,-934.649353
4041,134.700000,1081.489502,794.906433,-934.954895
4042,134.733333,1081.488525,795.078186,-935.225769
4043,134.766667,1081.561279,795.329773,-935.515808
4044,134.800000,1081.712036,795.573792,-935.801453
4045,134.833333,1082.014648,795.874817,-936.231384
4046,134.866667,1082.367676,796.093018,-936.581177
4047,134.900000,1082.855103,796.314453,-936.947876
4048,134.933333,1083.391235,796.542358,-937.230164
4049,134.966667,1084.003418,796.779663,-937.488586
4050,135.000000,1084.668701,797.074890,-937.788330
4051,135.033333,1085.325562,797.383240,-938.130371
4052,135.066667,1086.092285,797.679565,-938.362488
4053,135.100000,1086.876221,797.958923,-938.583069
4054,135.133333,1087.666992,798.245117,-938.751770
4055,135.166667,1088.494141,798.563110,-938.864807
4056,135.200000,1089.331177,799.047241,-938.840759
4057,135.233333,1090.118774,799.510620,-938.856262
4058,135.266667,1091.034424,800.034912,-938.880249
4059,135.300000,1092.084229,800.796082,-938.878357
4060,135.333333,1092.902832,801.539917,-938.657593
4061,135.366667,1093.636108,802.365967,-938.362610
4062,135.400000,1094.489990,803.347656,-937.963501
4063,135.433333,1095.304565,804.358765,-937.398804
4064,135.466667,1096.252319,805.461670,-936.726990
4065,135.500000,1097.075928,806.806274,-935.829285
4066,135.533333,1097.815674,808.054016,-934.937927
4067,135.566667,1098.604858,809.281433,-934.117188
4068,135.600000,1099.531738,810.673462,-933.081299
4069,135.633333,1100.488281,811.873108,-932.182434
4070,135.666667,1101.392090,813.141174,-931.064453
4071,135.700000,1102.171753,814.332336,-929.979431
4072,135.733333,1102.879028,815.385803,-928.980835
4073,135.766667,1103.986450,816.549927,-927.915344
4074,135.800000,1105.121582,817.436401,-927.123474
4075,135.833333,1106.193115,818.264648,-926.553955
4076,135.866667,1107.167603,818.960449,-926.054626
4077,135.900000,1108.214600,819.541016,-925.796936
4078,135.933333,1109.440308,820.121399,-925.603699
4079,135.966667,1110.580566,820.557434,-925.746033
4080,136.000000,1111.650024,820.790894,-926.034119
4081,136.033333,1112.873535,820.915283,-926.533997
4082,136.066667,1114.085693,820.921997,-927.261902
4083,136.100000,1115.347046,820.902710,-928.160278
4084,136.133333,1116.608398,820.657471,-929.263794
4085,136.166667,1117.674438,820.347595,-930.684204
4086,136.200000,1118.741089,820.000000,-932.254211
4087,136.233333,1120.054688,819.662537,-933.697937
4088,136.266667,1121.237549,819.178284,-935.332703
4089,136.300000,1122.450195,818.771057,-936.776367
4090,136.333333,1123.600220,818.407227,-938.572876
4091,136.366667,1124.710327,818.123596,-940.217590
4092,136.400000,1125.707275,817.807556,-941.853638
4093,136.433333,1127.041748,817.535706,-943.335632
4094,136.466667,1128.070435,817.204102,-944.974609
4095,136.500000,1129.312988,816.952515,-946.559631
4096,136.533333,1130.359375,816.616089,-948.095886
4097,136.566667,1131.269043,816.279053,-949.371826
4098,136.600000,1132.199097,815.996033,-950.463135
4099,136.633333,1133.258667,815.657349,-951.665527
4100,136.666667,1134.200806,815.453308,-952.791626
4101,136.700000,1135.255493,815.111572,-954.033569
4102,136.733333,1136.130249,814.744751,-954.994873
4103,136.766667,1137.090210,814.338440,-956.011597
4104,136.800000,1137.780273,814.015930,-956.834045
4105,136.833333,1138.400269,813.656738,-957.521790
4106,136.866667,1139.130371,813.384399,-958.198853
4107,136.900000,1139.865112,813.131287,-958.895996
4108,136.933333,1140.616821,812.911621,-959.551575
4109,136.966667,1141.441040,812.760803,-960.123718
4110,137.000000,1142.092285,812.584106,-960.681396
4111,137.033333,1142.733398,812.397644,-961.027649
4112,137.066667,1143.348633,812.296936,-961.313232
4113,137.100000,1143.964478,812.271545,-961.617981
4114,137.133333,1144.569946,812.275391,-961.883911
4115,137.166667,1145.174683,812.342712,-962.102478
4116,137.200000,1145.758423,812.489014,-962.171936
4117,137.233333,1146.554199,812.850159,-962.286316
4118,137.266667,1147.211914,813.125916,-962.272583
4119,137.300000,1147.845703,813.474915,-962.350220
4120,137.333333,1148.425049,813.784424,-962.347534
4121,137.366667,1148.981812,814.195618,-962.243164
4122,137.400000,1149.561157,814.682190,-962.115234
4123,137.433333,1150.074341,815.154663,-961.949890
